index,Area,Branch,Address,lat,lng
27,강서구,방화동로점,서울 강서구 방화동로 95 (방화동),37.5690525,126.8126438
28,강서구,방화사거리점,"서울 강서구 양천로 72 (방화동, 해성빌딩)",37.5729862,126.8076185
29,강서구,방화역점,"서울 강서구 금낭화로 146 (방화동, 오피앙)",37.5781558,126.8132929
30,강서구,서울공진초교점,"서울 강서구 마곡중앙1로 26 (마곡동, 마곡엠리체)",37.574814,126.8385818
31,강서구,송정역점,서울 강서구 공항대로 24 (공항동),37.5619449,126.8126966
32,강서구,신방화역점,"서울 강서구 마곡중앙5로 81 (마곡동, 에스비타운)",37.5759888,126.8315356
33,강서구,신방화중앙점,"서울 강서구 방화대로34길 92 (방화동, 불해빌딩)",37.5708766,126.8213439
34,강서구,양천향교역점,서울 강서구 강서로 462 (등촌동),37.5665739,126.8413981
35,강서구,염창동점,서울 강서구 양천로 689 (염창동),37.5505196,126.8728804
36,강서구,염창블루나인점,서울 강서구 양천로 583 (염창동),37.556904,126.8642901
37,강서구,우장산동점,서울 강서구 우현로 15 (화곡동),37.547128,126.8436128
38,강서구,우장산역점,서울 강서구 강서로45길 5 (화곡동),37.5478163,126.8358119
39,강서구,화곡남부시장점,서울 강서구 등촌로5길 80 (화곡동),37.5330576,126.8589924
40,강서구,화곡로점,서울 강서구 화곡로 133 (화곡동),37.5407931,126.8364778
41,강서구,화곡본동시장점,서울 강서구 까치산로4길 11 (화곡동),37.5421805,126.8442573
42,강서구,화곡사거리점,서울 강서구 곰달래로 135 (화곡동),37.5307235,126.8479086
43,강서구,화곡중앙시장점,서울 강서구 가로공원로76길 61 (화곡동),37.5343836,126.8382576
44,강서구,화곡중앙점,서울 강서구 까치산로 79 (화곡동),37.5457288,126.8474016
0,관악구,관악구청점,서울 관악구 관악로 164,37.4795649,126.9528901
1,관악구,관악우성점,서울 관악구 관악로 232 (봉천동),37.4849221,126.9559971
2,관악구,관악하나로마트점,"서울 관악구 남부순환로 1369 (신림동, 관악농협농산물백화점)",37.4800943,126.9028959
3,관악구,낙성대역점,서울 관악구 남부순환로 1915 (봉천동),37.477862,126.9621916
4,관악구,난곡사거리점,서울 관악구 남부순환로 1444 (신림동),37.4893951,126.9251765
5,관악구,난향동점,서울 관악구 난곡로 60 (신림동),37.4607674,126.9193864
6,관악구,남현홈플러스점,"서울 관악구 과천대로 909 (남현동, 남현프라자)",37.471482,126.9826404
7,관악구,녹두거리점,서울 관악구 신림로 91 (신림동),37.4702988,126.9390781
8,관악구,당곡사거리점,서울 관악구 봉천로 245 (봉천동),37.4892526,126.9290254
9,관악구,보라매중앙점,"서울 관악구 보라매로 62 (봉천동, 보라매삼성아파트)",37.4940971,126.9278545
10,관악구,봉일시장점,서울 관악구 은천로 23 (봉천동),37.4863629,126.9379113
11,관악구,봉천역점,서울 관악구 남부순환로 1725 (봉천동),37.4826457,126.9418783
12,관악구,봉천중앙점,서울 관악구 남부순환로 1874 (봉천동),37.4789698,126.9577375
13,관악구,사당중앙점,서울 관악구 과천대로 951 (남현동),37.475496,126.9812655
14,관악구,서울대중앙점,서울 관악구 남부순환로216길 2 (봉천동),37.4813377,126.9489838
15,관악구,신대방역점,서울 관악구 난곡로 368 (신림동),37.4868091,126.9137478
16,관악구,신림난곡점,서울 관악구 난곡로 197 (신림동),37.47253,126.9189265
17,관악구,신림남부초교점,서울 관악구 남부순환로 1541-1 (신림동),37.4833622,126.921872
18,관악구,신림대학동점,서울 관악구 호암로26길 17 (신림동),37.4707098,126.9345955
19,관악구,신림문화교점,서울 관악구 신림로 262-1 (신림동),37.478521,126.9326948
20,관악구,신림미성점,서울 관악구 난곡로 250 (신림동),37.4712962,126.917945
21,관악구,신림신원점,서울 관악구 신원로 16 (신림동),37.4807854,126.9281219
22,관악구,신림신화교점,서울 관악구 신림로 199 (신림동),37.4754898,126.9361817
23,관악구,신림역점,서울 관악구 신림로 312 (신림동),37.4821435,126.9301389
24,관악구,신림중앙점,서울 관악구 관천로 52 (신림동),37.4842993,126.9266142
25,관악구,신림패션문화점,서울 관악구 봉천로6길 24 (신림동),37.4885801,126.9254188
26,관악구,인헌점,서울 관악구 인헌길 17 (봉천동),37.4746876,126.9670201
27,관악구,청룡중앙점,"서울 관악구 쑥고개로 80 (봉천동, 제이빌딩)",37.4791717,126.9452559
0,광진구,건대로데오점,서울 광진구 아차산로30길 8 (자양동),37.5395762,127.0675281
1,광진구,건대스타시티2호점,"서울 광진구 능동로 92 (자양동, 스타시티몰) 지하 2층 201호",37.538557,127.0729616
2,광진구,건대스타시티점,"서울 광진구 아차산로 272 (자양동, 더샵스타시티)",37.5376127,127.0726183
3,광진구,건대역점,"서울 광진구 아차산로 229 (화양동, 한림타워)",37.5407319,127.069008
4,광진구,건대후문점,"서울 광진구 광나루로 416 (화양동, 건회빌딩)",37.5464057,127.0755739
5,광진구,광나루점,서울 광진구 아차산로 624 (광장동),37.5536729,127.104248
6,광진구,광진구청점,서울 광진구 자양로 136 (구의동),37.5397529,127.0833879
7,광진구,구의동점,서울 광진구 아차산로 481 (구의동),37.5466951,127.0914159
8,광진구,구의사거리점,서울 광진구 광나루로 508 (구의동),37.5447592,127.0859475
9,광진구,구의역점,서울 광진구 구의로 4 (구의동),37.5382416,127.0892961
10,광진구,구의자양로점,서울 광진구 자양로 251 (구의동),37.5489614,127.0892935
11,광진구,군자역점,"서울 광진구 능동로 290 (능동, 삼일빌딩)",37.5555903,127.0790595
12,광진구,동서울터미널점,서울 광진구 구의동 547 강변현대하이엘 109호,37.535098,127.094695
13,광진구,뚝섬유원지역점,서울 광진구 능동로 21 (자양동),37.5334659,127.0672262
